date,location,population,median_age,gdp_per_capita,human_development_index,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,life_expectancy,reproduction_rate,new_cases,total_cases,total_tests,positive_rate,stringency_index,hospital_beds_per_thousand,new_deaths
4/27/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.27,0.0,228.0,8444.0,0.008,94.44,1.3,0.0
4/27/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.52,1182.0,28699.0,60892.0,0.33299999999999996,94.44,1.6,54.0
4/27/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,0.96,14.0,620.0,17063.0,0.021,61.11,2.8,0.0
4/28/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.22,124.0,4127.0,49645.0,0.078,88.89,5.0,10.0
4/28/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,1.48,39.0,1053.0,6121.0,0.267,84.26,1.1,2.0
4/28/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,1.42,552.0,16044.0,166165.0,0.132,73.15,2.11,9.0
4/28/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.35,11.0,239.0,8891.0,0.012,94.44,1.3,0.0
4/28/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.5,2491.0,31190.0,63186.0,0.33299999999999996,94.44,1.6,72.0
4/28/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,0.95,5.0,625.0,17505.0,0.02,61.11,2.8,0.0
4/29/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.22,158.0,4285.0,52017.0,0.08,88.89,5.0,7.0
4/29/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,1.44,520.0,16564.0,172619.0,0.142,73.15,2.11,9.0
4/29/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.42,0.0,239.0,9454.0,0.009000000000000001,94.44,1.3,0.0
4/29/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.49,2741.0,33931.0,65685.0,0.33399999999999996,94.44,1.6,89.0
4/29/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,0.94,5.0,630.0,18140.0,0.019,61.11,2.8,0.0
4/30/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.22,143.0,4428.0,54207.0,0.069,88.89,5.0,4.0
4/30/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,1.49,57.0,1167.0,6551.0,0.299,84.26,1.1,3.0
4/30/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,1.46,1138.0,17702.0,180517.0,0.152,73.15,2.11,11.0
4/30/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.52,27.0,266.0,9903.0,0.018000000000000002,94.44,1.3,1.0
4/30/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.48,3045.0,36976.0,68103.0,0.34,94.44,1.6,108.0
4/30/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,0.94,13.0,643.0,19016.0,0.019,61.11,2.8,2.0
5/1/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.22,104.0,4532.0,56638.0,0.064,88.89,5.0,7.0
5/1/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,1.51,62.0,1229.0,6975.0,0.251,84.26,1.1,4.0
5/1/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,1.48,985.0,18687.0,189433.0,0.16,73.15,2.11,7.0
5/1/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.57,67.0,333.0,10342.0,0.036000000000000004,94.44,1.3,0.0
5/1/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.46,3483.0,40459.0,69921.0,0.345,96.3,1.6,73.0
5/1/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,0.93,5.0,648.0,19747.0,0.018000000000000002,61.11,2.8,0.0
5/2/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.22,149.0,4681.0,58526.0,0.064,88.89,5.0,12.0
5/2/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,1.52,241.0,1470.0,7651.0,0.29100000000000004,84.26,1.1,5.0
5/2/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,1.5,2526.0,21213.0,199400.0,0.16699999999999998,73.15,2.11,13.0
5/2/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.5,37.0,370.0,10766.0,0.045,94.44,1.3,0.0
5/2/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.45,2075.0,42534.0,72336.0,0.342,96.3,1.6,76.0
5/2/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,0.93,4.0,652.0,20554.0,0.012,61.11,2.8,0.0
5/3/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.23,102.0,4783.0,60363.0,0.061,88.89,5.0,9.0
5/3/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,1.51,124.0,1594.0,8080.0,0.281,84.26,1.1,5.0
5/3/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,1.49,1228.0,22441.0,206218.0,0.17800000000000002,73.15,2.11,13.0
5/3/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.44,26.0,396.0,11106.0,0.053,94.44,1.3,0.0
5/3/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.43,3394.0,45928.0,73302.0,0.345,96.3,1.6,86.0
5/3/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,0.92,3.0,655.0,21164.0,0.01,61.11,2.8,0.0
5/4/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.24,104.0,4887.0,62762.0,0.057999999999999996,88.89,5.0,14.0
5/4/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,1.5,87.0,1681.0,8611.0,0.254,84.26,1.1,6.0
5/4/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,1.47,980.0,23421.0,214131.0,0.18600000000000003,73.15,2.11,10.0
5/4/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.39,19.0,415.0,11455.0,0.062,94.44,1.3,0.0
5/4/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.42,1444.0,47372.0,75991.0,0.342,96.3,1.6,58.0
5/4/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,0.92,2.0,657.0,21939.0,0.008,61.11,2.8,0.0
5/5/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.26,133.0,5020.0,66059.0,0.054000000000000006,88.89,5.0,4.0
5/5/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,1.49,121.0,1802.0,8995.0,0.26,84.26,1.1,4.0
5/5/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,1.47,1373.0,24794.0,222095.0,0.19399999999999998,73.15,2.11,5.0
5/5/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.37,16.0,431.0,11913.0,0.063,94.44,1.3,0.0
5/5/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.41,3817.0,51189.0,78821.0,0.344,96.3,1.6,100.0
5/5/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,0.93,13.0,670.0,22805.0,0.008,61.11,2.8,0.0
5/6/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.28,188.0,5208.0,69189.0,0.054000000000000006,88.89,5.0,9.0
5/6/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,1.48,84.0,1886.0,9156.0,0.275,84.26,1.1,5.0
5/6/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,1.47,1032.0,25826.0,232108.0,0.198,73.15,2.11,6.0
5/6/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.36,9.0,440.0,12497.0,0.066,94.44,1.3,0.0
5/6/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.4,3628.0,54817.0,81559.0,0.341,96.3,1.6,89.0
5/6/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,0.93,3.0,673.0,23811.0,0.008,61.11,2.8,0.0
5/7/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.29,163.0,5371.0,72377.0,0.052000000000000005,88.89,5.0,9.0
5/7/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,1.48,195.0,2081.0,10099.0,0.258,84.26,1.1,11.0
5/7/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,1.47,1533.0,27359.0,244226.0,0.20199999999999999,73.15,2.11,4.0
5/7/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.37,22.0,462.0,13096.0,0.061,94.44,1.3,0.0
5/7/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.38,3709.0,58526.0,84278.0,0.336,96.3,1.6,94.0
5/7/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,0.93,11.0,684.0,24656.0,0.006999999999999999,61.11,2.8,0.0
5/8/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.31,240.0,5611.0,75388.0,0.057999999999999996,88.89,5.0,11.0
5/8/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,1.48,185.0,2266.0,10651.0,0.282,84.26,1.1,4.0
5/8/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,1.48,1391.0,28750.0,255961.0,0.20800000000000002,75.93,2.11,9.0
5/8/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.39,101.0,563.0,13846.0,0.066,94.44,1.3,0.0
5/8/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.37,3321.0,61847.0,87623.0,0.33399999999999996,96.3,1.6,87.0
5/8/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,0.93,10.0,694.0,25698.0,0.008,61.11,2.8,1.0
5/9/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.32,165.0,5776.0,78408.0,0.055,88.89,5.0,7.0
5/9/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,1.49,3458.0,32208.0,267904.0,0.215,75.93,2.11,10.0
5/9/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.35,126.0,689.0,14646.0,0.08199999999999999,94.44,1.3,0.0
5/9/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.36,3168.0,65015.0,90011.0,0.33899999999999997,96.3,1.6,100.0
5/9/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,0.93,8.0,702.0,26838.0,0.008,61.11,2.8,0.0
5/10/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.33,258.0,6034.0,80294.0,0.063,88.89,5.0,5.0
5/10/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,1.46,119.0,2556.0,11671.0,0.268,84.26,1.1,4.0
5/10/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,1.47,1647.0,33855.0,280684.0,0.225,75.93,2.11,8.0
5/10/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.27,24.0,713.0,15446.0,0.073,94.44,1.3,0.0
5/10/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.34,2292.0,67307.0,90910.0,0.337,96.3,1.6,75.0
5/10/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,0.92,5.0,707.0,27461.0,0.008,61.11,2.8,1.0
5/11/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.35,244.0,6278.0,83175.0,0.068,94.44,5.0,9.0
5/11/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,1.45,275.0,2831.0,12553.0,0.292,84.26,1.1,4.0
5/11/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,1.46,1197.0,35052.0,294057.0,0.23600000000000002,75.93,2.11,11.0
5/11/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.21,11.0,724.0,16155.0,0.066,94.44,1.3,0.0
5/11/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.33,1515.0,68822.0,94248.0,0.33899999999999997,92.59,1.6,72.0
5/11/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,0.92,4.0,711.0,28697.0,0.008,61.11,2.8,0.0
5/12/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.36,285.0,6563.0,86258.0,0.076,90.74,5.0,5.0
5/12/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,1.44,133.0,2964.0,13080.0,0.284,84.26,1.1,6.0
5/12/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,1.46,1658.0,36710.0,303340.0,0.244,75.93,2.11,12.0
5/12/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.16,13.0,737.0,16917.0,0.061,94.44,1.3,0.0
5/12/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.33,3237.0,72059.0,97458.0,0.34299999999999997,92.59,1.6,96.0
5/13/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.36,316.0,6879.0,89950.0,0.08,90.74,5.0,10.0
5/13/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,1.44,184.0,3148.0,13605.0,0.28300000000000003,84.26,1.1,14.0
5/13/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,1.47,2660.0,39370.0,313750.0,0.252,75.93,2.11,11.0
5/13/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.12,3.0,740.0,17589.0,0.059000000000000004,94.44,1.3,1.0
5/13/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.32,4247.0,76306.0,100994.0,0.345,92.59,1.6,112.0
5/13/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,0.92,2.0,719.0,29500.0,0.008,61.11,2.8,0.0
5/14/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.37,255.0,7134.0,93457.0,0.084,90.74,5.0,24.0
5/14/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,1.43,224.0,3372.0,14159.0,0.318,84.26,1.1,10.0
5/14/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,1.47,2659.0,42029.0,325417.0,0.263,75.93,2.11,22.0
5/14/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.1,14.0,754.0,18184.0,0.057,94.44,1.3,0.0
5/14/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.31,4298.0,80604.0,104391.0,0.345,92.59,1.6,98.0
5/14/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,0.92,5.0,724.0,30209.0,0.006999999999999999,61.11,2.8,0.0
5/15/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.38,345.0,7479.0,97155.0,0.086,90.74,5.0,3.0
5/15/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,1.43,205.0,3577.0,14803.0,0.316,84.26,1.1,12.0
5/15/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,1.47,2502.0,44531.0,341512.0,0.27,78.24,2.11,26.0
5/15/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.08,5.0,759.0,18856.0,0.039,94.44,1.3,0.0
5/15/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.3,3891.0,84495.0,108677.0,0.337,92.59,1.6,125.0
5/15/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,0.92,8.0,732.0,31209.0,0.006999999999999999,61.11,2.8,0.0
5/16/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.38,326.0,7805.0,100395.0,0.092,90.74,5.0,7.0
5/16/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,1.42,249.0,3826.0,15656.0,0.309,84.26,1.1,1.0
5/16/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,1.48,5485.0,50016.0,350325.0,0.282,78.24,2.11,27.0
5/16/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.08,19.0,778.0,19308.0,0.019,94.44,1.3,0.0
5/16/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.29,4046.0,88541.0,111733.0,0.331,92.59,1.6,131.0
5/16/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,0.92,1.0,733.0,32225.0,0.006,61.11,2.8,0.0
5/17/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.38,263.0,8068.0,102738.0,0.091,90.74,5.0,10.0
5/17/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,1.42,262.0,4088.0,16404.0,0.324,84.26,1.1,4.0
5/17/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,1.46,2353.0,52369.0,363496.0,0.29100000000000004,78.24,2.11,29.0
5/17/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.07,8.0,786.0,20124.0,0.016,94.44,1.3,0.0
5/17/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.28,3732.0,92273.0,113314.0,0.322,92.59,1.6,125.0
5/17/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,0.93,1.0,734.0,33036.0,0.005,61.11,2.8,1.0
5/18/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.39,303.0,8371.0,106214.0,0.091,90.74,5.0,9.0
5/18/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,1.41,175.0,4263.0,16781.0,0.33899999999999997,84.26,1.1,5.0
5/18/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,1.44,2278.0,54647.0,381011.0,0.299,78.24,2.11,28.0
5/18/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.07,2.0,788.0,20429.0,0.015,94.44,1.3,0.0
5/18/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.27,2660.0,94933.0,117454.0,0.314,92.59,1.6,141.0
5/18/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,0.93,3.0,737.0,33861.0,0.005,61.11,2.8,0.0
5/19/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.4,438.0,8809.0,111010.0,0.091,90.74,5.0,11.0
5/19/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,1.41,218.0,4481.0,17560.0,0.33899999999999997,84.26,1.1,15.0
5/19/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,1.44,3520.0,58167.0,397200.0,0.308,78.24,2.11,31.0
5/19/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.08,41.0,829.0,21121.0,0.022000000000000002,94.44,1.3,0.0
5/19/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.26,4550.0,99483.0,122530.0,0.295,92.59,1.6,125.0
5/19/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,0.94,1.0,738.0,34384.0,0.004,61.11,2.8,0.0
5/20/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.41,474.0,9283.0,115941.0,0.092,90.74,5.0,10.0
5/20/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,1.42,438.0,4919.0,18566.0,0.35700000000000004,84.26,1.1,10.0
5/20/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,1.44,4038.0,62205.0,409669.0,0.317,78.24,2.11,35.0
5/20/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.06,4.0,833.0,21542.0,0.024,94.44,1.3,0.0
5/20/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.26,4537.0,104020.0,127045.0,0.287,92.59,1.6,110.0
5/20/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,0.96,8.0,746.0,34794.0,0.005,61.11,2.8,0.0
5/21/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.42,648.0,9931.0,121010.0,0.102,90.74,5.0,13.0
5/21/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,1.41,268.0,5187.0,19289.0,0.354,84.26,1.1,16.0
5/21/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,1.43,3964.0,66169.0,426003.0,0.33,78.24,2.11,45.0
5/21/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.05,3.0,836.0,21987.0,0.022000000000000002,94.44,1.3,0.0
5/21/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.25,4749.0,108769.0,130603.0,0.284,92.59,1.6,124.0
5/22/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.42,718.0,10649.0,125849.0,0.11,90.74,5.0,17.0
5/22/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,1.41,392.0,5579.0,20096.0,0.37799999999999995,84.26,1.1,15.0
5/22/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,1.42,4276.0,70445.0,442093.0,0.342,78.24,2.11,41.0
5/22/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.06,2.0,838.0,22868.0,0.02,94.44,1.3,0.0
5/22/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.24,2929.0,111698.0,135846.0,0.27,92.59,1.6,96.0
5/22/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,0.97,4.0,753.0,35537.0,0.005,61.11,2.8,0.0
5/23/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.41,704.0,11353.0,129843.0,0.12,90.74,5.0,12.0
5/23/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,1.4,336.0,5915.0,21205.0,0.376,84.26,1.1,10.0
5/23/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,1.41,9842.0,80287.0,457332.0,0.349,78.24,2.11,43.0
5/23/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.07,12.0,850.0,23805.0,0.016,94.44,1.3,0.0
5/23/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.23,4056.0,115754.0,139111.0,0.268,92.59,1.6,129.0
5/23/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,0.99,11.0,764.0,37178.0,0.006,61.11,2.8,2.0
5/24/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.4,723.0,12076.0,133142.0,0.132,90.74,5.0,7.0
5/24/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,1.4,348.0,6263.0,21994.0,0.389,84.26,1.1,10.0
5/24/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,1.38,3709.0,83996.0,471758.0,0.355,78.24,2.11,45.0
5/24/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.08,12.0,862.0,24812.0,0.016,94.44,1.3,0.0
5/24/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.23,4205.0,119959.0,140392.0,0.272,92.59,1.6,83.0
5/25/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.38,552.0,12628.0,136805.0,0.139,90.74,5.0,15.0
5/25/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,1.39,397.0,6660.0,22773.0,0.4,84.26,1.1,11.0
5/25/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,1.36,4895.0,88891.0,488041.0,0.36,78.24,2.11,43.0
5/25/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.1,3.0,865.0,25216.0,0.016,81.48,1.3,0.0
5/25/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.22,4020.0,123979.0,144868.0,0.275,89.81,1.6,173.0
5/25/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,0.99,18.0,787.0,38146.0,0.012,61.11,2.8,0.0
